Date,AAPL,BA,CVX,JNJ,MCD,MMM,MRK,NIKE,PFE
16.01.1981,0.108636,2.538462,2.938647,0.787571,0.628269,2.239560,0.662511,0.126670,0.287481
19.01.1981,0.115206,2.516260,2.892508,0.778426,0.634267,2.239560,0.662511,0.126670,0.289658
20.01.1981,0.111702,2.434851,2.768291,0.771312,0.626769,2.176853,0.648750,0.122352,0.287481
21.01.1981,0.113892,2.449653,2.750546,0.757085,0.640264,2.127582,0.651699,0.120913,0.287481
22.01.1981,0.115206,2.405250,2.697310,0.761150,0.638765,2.114145,0.648750,0.115155,0.284577
23.01.1981,0.114768,2.390448,2.718605,0.772329,0.640264,2.105186,0.644818,0.118033,0.284577
26.01.1981,0.113016,2.390448,2.658270,0.784523,0.647761,2.123103,0.656614,0.115155,0.298370
27.01.1981,0.112140,2.420049,2.725701,0.788588,0.647761,2.105186,0.664477,0.115155,0.301274
28.01.1981,0.108636,2.353444,2.676016,0.788588,0.638765,2.105186,0.652682,0.115155,0.298370
29.01.1981,0.104694,2.368245,2.676016,0.784523,0.640264,2.105186,0.646784,0.115155,0.298370
30.01.1981,0.098999,2.353444,2.590838,0.778426,0.641764,2.082790,0.650716,0.110837,0.292562
02.02.1981,0.093304,2.286836,2.498562,0.766231,0.635766,2.060395,0.646784,0.107957,0.284577
03.02.1981,0.096809,2.272034,2.548249,0.778426,0.635766,2.105186,0.640887,0.107957,0.287481
04.02.1981,0.100313,2.257233,2.541151,0.777409,0.650760,2.096226,0.637937,0.107957,0.284577
05.02.1981,0.100313,2.309039,2.541151,0.775377,0.659757,2.114145,0.632040,0.110837,0.284577
06.02.1981,0.100751,2.210463,2.569543,0.781474,0.655258,2.118623,0.634989,0.110837,0.281673
09.02.1981,0.095495,2.143254,2.583738,0.781474,0.661256,2.105186,0.638920,0.107957,0.284577
10.02.1981,0.095495,2.180592,2.612131,0.798750,0.670253,2.109665,0.644818,0.107957,0.284577
11.02.1981,0.092428,2.150722,2.562446,0.792653,0.677751,2.100706,0.634989,0.105079,0.283991
12.02.1981,0.091552,2.120850,2.548249,0.783507,0.673252,2.087269,0.629091,0.105079,0.283991
13.02.1981,0.089362,2.083512,2.619230,0.768785,0.658257,2.082733,0.629091,0.103639,0.278136
17.02.1981,0.091552,2.113382,2.647624,0.769808,0.659757,2.109957,0.627125,0.103639,0.278136
18.02.1981,0.095495,2.120850,2.697310,0.793321,0.661256,2.132644,0.634989,0.106518,0.283991
19.02.1981,0.089800,2.083512,2.587288,0.793321,0.656758,2.132644,0.644818,0.109397,0.294970
20.02.1981,0.084981,2.053640,2.580190,0.797410,0.647761,2.128107,0.634005,0.107957,0.289847
23.02.1981,0.086295,2.046173,2.555347,0.802522,0.656758,2.159870,0.639903,0.107957,0.294970
24.02.1981,0.083229,2.046173,2.491463,0.813767,0.681740,2.187095,0.636955,0.109397,0.297898
25.02.1981,0.088485,2.068576,2.551798,0.822968,0.698295,2.214319,0.633023,0.109397,0.294970
26.02.1981,0.089800,2.128319,2.569543,0.845459,0.725383,2.291460,0.644818,0.110837,0.292042
27.02.1981,0.092866,2.090978,2.601485,0.842393,0.716354,2.277847,0.656614,0.110837,0.292042
02.03.1981,0.093304,2.090978,2.626328,0.838303,0.713344,2.300535,0.673653,0.110837,0.289847
03.03.1981,0.091990,2.090978,2.605034,0.826036,0.692275,2.246083,0.661765,0.113715,0.289847
04.03.1981,0.091114,2.068576,2.576641,0.835236,0.693780,2.264233,0.675635,0.113715,0.289847
05.03.1981,0.090676,2.076044,2.502111,0.836258,0.689264,2.196171,0.668699,0.112276,0.292042
06.03.1981,0.089800,2.076044,2.427578,0.835236,0.692275,2.150795,0.672662,0.110837,0.297898
09.03.1981,0.082791,2.150722,2.406285,0.835236,0.707324,2.178021,0.673653,0.109397,0.306681
10.03.1981,0.078848,2.105914,2.356598,0.834213,0.713344,2.168946,0.673653,0.100761,0.303753
11.03.1981,0.075782,2.061108,2.321106,0.832169,0.725383,2.159870,0.669690,0.102200,0.306681
12.03.1981,0.078848,2.098447,2.455972,0.848527,0.722373,2.241545,0.673653,0.103639,0.314732
13.03.1981,0.077972,2.031237,2.370794,0.848527,0.711839,2.214319,0.677616,0.105079,0.311805
16.03.1981,0.081039,2.105914,2.406285,0.852615,0.720869,2.264233,0.673653,0.102200,0.308877
17.03.1981,0.084981,2.105914,2.370794,0.848527,0.725383,2.227931,0.670681,0.102200,0.306681
18.03.1981,0.090238,2.076044,2.328205,0.847504,0.726889,2.250621,0.677616,0.100761,0.314732
19.03.1981,0.089362,2.061108,2.285616,0.840348,0.723879,2.259695,0.671672,0.099321,0.311805
20.03.1981,0.090238,2.076044,2.271420,0.848527,0.732908,2.327760,0.680588,0.100761,0.308877
23.03.1981,0.093742,2.135784,2.342401,0.851593,0.740433,2.332296,0.701392,0.100761,0.308877
24.03.1981,0.093304,2.076044,2.292713,0.840348,0.746453,2.286921,0.691485,0.102200,0.308877
25.03.1981,0.091552,2.113382,2.399187,0.852615,0.749462,2.345911,0.697429,0.100761,0.314732
26.03.1981,0.089800,2.076044,2.356598,0.842393,0.746453,2.332296,0.687522,0.102200,0.314732
27.03.1981,0.086733,2.068576,2.328205,0.839325,0.735918,2.291460,0.679597,0.103639,0.311805
30.03.1981,0.086733,2.098447,2.299813,0.836258,0.746453,2.250621,0.667709,0.106518,0.311805
31.03.1981,0.085857,2.098447,2.328205,0.848527,0.755482,2.291460,0.670681,0.107957,0.317660
01.04.1981,0.084981,2.098447,2.328205,0.839325,0.752473,2.291460,0.705354,0.115155,0.314732
02.04.1981,0.092428,2.083512,2.328205,0.839325,0.749462,2.305072,0.697429,0.115155,0.314732
03.04.1981,0.092866,2.068576,2.335302,0.839325,0.750967,2.286921,0.693466,0.118033,0.317660
06.04.1981,0.091114,2.046173,2.271420,0.838303,0.749462,2.277847,0.707337,0.115155,0.311805
07.04.1981,0.090238,2.023768,2.243027,0.839325,0.758493,2.241545,0.720215,0.115155,0.308877
08.04.1981,0.094618,2.023768,2.228830,0.858750,0.752473,2.227931,0.717242,0.115155,0.308877
09.04.1981,0.096371,2.031237,2.172044,0.866928,0.767522,2.237008,0.715261,0.125231,0.308877
10.04.1981,0.097685,2.031237,2.129454,0.876129,0.776552,2.237008,0.714270,0.125231,0.306681
13.04.1981,0.097685,2.023768,2.108162,0.875107,0.799126,2.232470,0.713280,0.120913,0.303753
14.04.1981,0.097685,2.023768,2.136555,0.875107,0.799126,2.246083,0.712289,0.118033,0.300826
15.04.1981,0.092866,2.090978,2.221731,0.898620,0.800631,2.295997,0.720215,0.126670,0.297898
16.04.1981,0.087609,2.090978,2.186240,0.911910,0.808156,2.295997,0.739037,0.128109,0.297898
20.04.1981,0.090238,2.120850,2.207536,0.915999,0.812670,2.305072,0.758850,0.128109,0.303753
21.04.1981,0.096371,2.105914,2.108162,0.895553,0.809661,2.291460,0.746963,0.128109,0.300826
22.04.1981,0.099875,2.076044,2.072670,0.875107,0.815681,2.286921,0.733093,0.129549,0.300826
23.04.1981,0.102503,2.090978,2.058474,0.887374,0.811165,2.323221,0.728140,0.129549,0.300826
24.04.1981,0.101627,2.113382,2.101062,0.893508,0.818690,2.309609,0.741019,0.122352,0.303753
27.04.1981,0.100751,2.113382,2.164946,0.897598,0.823205,2.300535,0.737055,0.122352,0.311805
28.04.1981,0.098999,2.090978,2.186240,0.891464,0.806651,2.273307,0.731112,0.122352,0.317660
29.04.1981,0.097685,2.061108,2.243027,0.875107,0.793106,2.250621,0.732102,0.120913,0.317660
30.04.1981,0.099437,2.031237,2.349499,0.872040,0.776552,2.196171,0.721206,0.119473,0.320588
01.05.1981,0.099437,2.038703,2.356598,0.882263,0.764512,2.187095,0.721206,0.119473,0.317660
04.05.1981,0.098999,1.993898,2.342401,0.877151,0.737423,2.168946,0.701392,0.118033,0.311805
05.05.1981,0.098561,1.971494,2.363695,0.863861,0.738928,2.168946,0.691485,0.116594,0.306681
06.05.1981,0.095933,1.971494,2.413383,0.860794,0.744948,2.168946,0.700401,0.116594,0.306681
07.05.1981,0.097247,1.964027,2.420481,0.858750,0.734413,2.159870,0.706345,0.118033,0.303753
08.05.1981,0.098123,1.947421,2.420481,0.864883,0.729899,2.164407,0.709317,0.118033,0.300826
11.05.1981,0.095933,1.932325,2.314009,0.850571,0.722373,2.137182,0.711299,0.116594,0.294970
12.05.1981,0.095933,1.917229,2.342401,0.867950,0.734413,2.132644,0.724177,0.119473,0.306681
13.05.1981,0.095495,1.932325,2.292713,0.865906,0.731391,2.114494,0.712289,0.120913,0.306091
14.05.1981,0.094181,1.954969,2.257224,0.872040,0.735924,2.082733,0.718233,0.118033,0.303141
15.05.1981,0.096371,2.000257,2.285616,0.884308,0.752547,2.069121,0.737055,0.116594,0.300190
18.05.1981,0.098123,1.985161,2.285616,0.883286,0.761614,2.073716,0.755879,0.116594,0.294290
19.05.1981,0.096371,1.985161,2.264322,0.892486,0.763125,2.073716,0.742008,0.116594,0.289127
20.05.1981,0.099437,1.985161,2.278517,0.910888,0.772192,2.064521,0.732102,0.116594,0.286177
21.05.1981,0.105132,1.932325,2.278517,0.895553,0.764636,2.059923,0.725168,0.118033,0.289127
22.05.1981,0.109950,1.917229,2.243027,0.900984,0.770681,2.059923,0.713280,0.118033,0.286177
26.05.1981,0.109512,1.932325,2.299813,0.931839,0.782770,2.069119,0.718233,0.120913,0.292077
27.05.1981,0.115644,1.924776,2.257224,0.934925,0.800903,2.101305,0.742008,0.125231,0.294290
28.05.1981,0.115644,1.947421,2.228830,0.931839,0.816015,2.078315,0.771729,0.130988,0.294290
29.05.1981,0.116082,1.962518,2.143652,0.944181,0.816015,2.069119,0.796496,0.130988,0.309041
01.06.1981,0.116082,1.970066,2.101062,0.947267,0.831127,2.147286,0.815641,0.135307,0.311254
02.06.1981,0.110388,1.879488,2.079767,0.919498,0.814504,2.124294,0.800684,0.136746,0.311254
03.06.1981,0.110388,1.871939,2.079767,0.913326,0.822059,2.110502,0.800684,0.135307,0.314204
04.06.1981,0.112578,1.841747,2.115260,0.907154,0.820548,2.165677,0.798689,0.135307,0.314204
05.06.1981,0.110826,1.841747,2.164946,0.910241,0.812993,2.225453,0.795698,0.136746,0.314204
08.06.1981,0.106884,1.887037,2.129454,0.925668,0.809971,2.248443,0.796695,0.135307,0.314204
09.06.1981,0.109074,1.841747,2.093964,0.916412,0.802415,2.243844,0.816637,0.135307,0.309041
10.06.1981,0.110388,1.849295,2.101062,0.904070,0.809971,2.207062,0.789716,0.136746,0.309041
11.06.1981,0.115206,1.841747,2.086866,0.900984,0.826593,2.225453,0.792706,0.138186,0.309041
12.06.1981,0.113892,1.871939,2.065572,0.894813,0.822059,2.193266,0.794701,0.139625,0.306091
15.06.1981,0.113454,1.932325,2.051376,0.919498,0.840193,2.202462,0.798689,0.141064,0.306091
16.06.1981,0.111264,1.939873,2.015885,0.913326,0.831127,2.165677,0.805669,0.142504,0.297240
17.06.1981,0.109512,1.947421,2.115260,0.894813,0.832638,2.151884,0.803675,0.139625,0.292077
18.06.1981,0.109074,1.917229,2.058474,0.894813,0.825081,2.105903,0.798689,0.132428,0.289127
19.06.1981,0.106008,1.864391,2.115260,0.910241,0.809971,2.115100,0.799686,0.133868,0.292077
22.06.1981,0.102065,1.819102,2.101062,0.928754,0.809971,2.133491,0.799686,0.133868,0.292077
23.06.1981,0.103817,1.864391,2.129454,0.950353,0.820548,2.151884,0.796695,0.141064,0.292077
24.06.1981,0.101189,1.887037,2.101062,0.934925,0.817526,2.119697,0.791710,0.138186,0.289127
25.06.1981,0.103379,1.894585,2.143652,0.922582,0.808459,2.105903,0.791710,0.136746,0.289127
26.06.1981,0.102065,1.871939,2.129454,0.894813,0.806948,2.119697,0.773762,0.136746,0.289127
29.06.1981,0.098561,1.864391,2.101062,0.873214,0.797881,2.138089,0.755813,0.136746,0.283226
30.06.1981,0.091114,1.849295,2.129454,0.863957,0.782770,2.115100,0.737866,0.133868,0.283226
01.07.1981,0.090238,1.834198,2.157849,0.854700,0.778237,2.105903,0.741854,0.135307,0.280276
02.07.1981,0.090238,1.804006,2.164946,0.833101,0.760103,2.092109,0.737866,0.136746,0.277326
06.07.1981,0.087171,1.766265,2.172044,0.817674,0.764636,2.087510,0.735871,0.132428,0.269212
07.07.1981,0.088047,1.781361,2.207536,0.833101,0.761614,2.096710,0.735871,0.123791,0.269212
08.07.1981,0.091552,1.773814,2.250124,0.826931,0.744992,2.092109,0.726897,0.122352,0.274376
09.07.1981,0.084543,1.811554,2.271420,0.814588,0.740458,2.096710,0.729889,0.123791,0.277326
10.07.1981,0.077972,1.819102,2.221731,0.802246,0.731391,2.087510,0.731883,0.122352,0.283226
13.07.1981,0.079725,1.804006,2.235927,0.805331,0.740458,2.087510,0.725901,0.125231,0.292077
14.07.1981,0.083229,1.788909,2.214635,0.796075,0.755569,2.064521,0.727894,0.125231,0.286177
15.07.1981,0.085419,1.796458,2.243027,0.796075,0.763125,2.069119,0.717923,0.128109,0.292077
16.07.1981,0.087609,1.804006,2.250124,0.811503,0.773703,2.069119,0.735871,0.128109,0.292077
17.07.1981,0.090676,1.796458,2.292713,0.820759,0.782770,2.064521,0.757808,0.128109,0.289127
20.07.1981,0.084543,1.758718,2.271420,0.799161,0.770681,2.004746,0.747837,0.122352,0.286177
21.07.1981,0.084105,1.713429,2.257224,0.780646,0.755569,1.963364,0.731883,0.119473,0.280276
22.07.1981,0.079286,1.713429,2.235927,0.746705,0.734413,1.871403,0.716926,0.119473,0.272163
23.07.1981,0.081477,1.720977,2.243027,0.780646,0.754058,1.931178,0.711941,0.122352,0.274376
24.07.1981,0.084105,1.705880,2.271420,0.802246,0.754058,1.958766,0.723906,0.126670,0.274376
27.07.1981,0.087609,1.698332,2.335302,0.820759,0.761614,1.981756,0.732880,0.125231,0.280276
28.07.1981,0.084543,1.683236,2.314009,0.808417,0.737340,1.967962,0.723906,0.126670,0.277326
29.07.1981,0.083229,1.668140,2.363695,0.805331,0.729753,1.967962,0.717923,0.125231,0.277326
30.07.1981,0.086295,1.660592,2.406285,0.814588,0.743408,1.990954,0.729889,0.126670,0.277326
31.07.1981,0.087609,1.668140,2.413383,0.830016,0.741890,1.995551,0.735871,0.125231,0.277326
03.08.1981,0.086733,1.653043,2.413383,0.826931,0.760096,1.963364,0.738863,0.120913,0.277326
04.08.1981,0.088047,1.653043,2.413383,0.820759,0.755545,1.963364,0.739860,0.120913,0.277326
05.08.1981,0.090676,1.705880,2.463069,0.817674,0.767682,1.958766,0.729889,0.116594,0.280276
06.08.1981,0.088485,1.698332,2.477265,0.814588,0.763131,1.958766,0.720915,0.116594,0.277326
07.08.1981,0.088485,1.650944,2.455972,0.811503,0.760096,1.963364,0.698978,0.112276,0.274376
10.08.1981,0.088485,1.643300,2.470169,0.808417,0.763131,1.990954,0.703964,0.112276,0.277326
11.08.1981,0.085857,1.666231,2.519855,0.805331,0.776786,1.986354,0.713934,0.119473,0.289127
12.08.1981,0.084105,1.704446,2.526954,0.799161,0.775268,1.972560,0.711941,0.120913,0.289127
13.08.1981,0.081477,1.696804,2.576641,0.786818,0.779820,1.944972,0.686015,0.120913,0.288532
14.08.1981,0.080163,1.712090,2.583738,0.783733,0.766166,1.935775,0.686015,0.120913,0.282583
17.08.1981,0.077534,1.673873,2.583738,0.764344,0.755545,1.935775,0.658097,0.119473,0.279608
18.08.1981,0.075782,1.673873,2.534053,0.770558,0.741890,1.917117,0.669065,0.110837,0.274403
19.08.1981,0.074906,1.658587,2.519855,0.789201,0.741890,1.921783,0.679035,0.113715,0.279608
20.08.1981,0.075782,1.620371,2.534053,0.801629,0.738856,1.926447,0.683024,0.113715,0.285557
21.08.1981,0.070526,1.551581,2.470169,0.779880,0.725202,1.912453,0.670062,0.115155,0.282583
24.08.1981,0.066145,1.513365,2.328205,0.758130,0.708513,1.889132,0.659093,0.110837,0.276634
25.08.1981,0.067898,1.482793,2.384991,0.773665,0.717617,1.917117,0.666073,0.107238,0.276634
26.08.1981,0.066583,1.467506,2.384991,0.773665,0.713065,1.884466,0.674050,0.109397,0.276634
27.08.1981,0.067021,1.459862,2.321106,0.751915,0.699410,1.884466,0.670062,0.109397,0.271428
28.08.1981,0.070526,1.467506,2.370794,0.745702,0.703962,1.917117,0.673053,0.110837,0.274403
31.08.1981,0.070526,1.406360,2.377892,0.742595,0.696376,1.917117,0.675263,0.110837,0.271428
01.09.1981,0.074906,1.406360,2.392087,0.736380,0.708513,1.921783,0.667225,0.109397,0.271428
02.09.1981,0.076220,1.475149,2.427578,0.748809,0.711548,1.926447,0.667225,0.110837,0.271428
03.09.1981,0.072278,1.452219,2.349499,0.733273,0.706996,1.884466,0.653157,0.110837,0.271428
04.09.1981,0.071402,1.467506,2.292713,0.720845,0.702445,1.870472,0.653157,0.107957,0.265479
08.09.1981,0.069212,1.429290,2.235927,0.708416,0.697893,1.823827,0.659186,0.106518,0.254324
09.09.1981,0.069212,1.436933,2.228830,0.720845,0.694859,1.809832,0.657176,0.107957,0.254324
10.09.1981,0.069650,1.475149,2.328205,0.745702,0.705479,1.823827,0.659186,0.110837,0.257299
11.09.1981,0.068774,1.566869,2.363695,0.779880,0.728236,1.856479,0.663206,0.113715,0.254324
14.09.1981,0.066583,1.536295,2.342401,0.773665,0.735822,1.865808,0.660191,0.116594,0.248375
15.09.1981,0.064831,1.559225,2.356598,0.779880,0.735822,1.842485,0.652152,0.122352,0.251350
16.09.1981,0.063517,1.597441,2.321106,0.779880,0.729753,1.847150,0.653157,0.115155,0.251350
17.09.1981,0.061765,1.566869,2.257224,0.770558,0.719133,1.847150,0.649137,0.113715,0.245401
18.09.1981,0.062203,1.543938,2.257224,0.755023,0.722168,1.847150,0.650143,0.113715,0.245401
21.09.1981,0.062641,1.521009,2.207536,0.779880,0.744925,1.870472,0.667225,0.115155,0.248375
22.09.1981,0.059137,1.498079,2.200436,0.776772,0.729753,1.861143,0.680288,0.110837,0.248375
23.09.1981,0.057823,1.482793,2.235927,0.770558,0.725202,1.847150,0.679283,0.110837,0.245401
24.09.1981,0.057385,1.459862,2.186240,0.767452,0.714582,1.828491,0.675263,0.110837,0.245401
25.09.1981,0.049937,1.421646,2.136555,0.779880,0.705479,1.819161,0.662200,0.107957,0.242426
28.09.1981,0.050375,1.482793,2.243027,0.826486,0.750994,1.842485,0.678278,0.106518,0.254324
29.09.1981,0.053004,1.467506,2.207536,0.826486,0.755545,1.879802,0.679283,0.107957,0.257299
30.09.1981,0.053442,1.475149,2.172044,0.820272,0.752511,1.865808,0.682298,0.109397,0.257299
01.10.1981,0.053442,1.459862,2.193339,0.838914,0.746443,1.865808,0.681293,0.109397,0.259530
02.10.1981,0.057823,1.498079,2.328205,0.835807,0.758579,1.851815,0.657176,0.112276,0.257299
05.10.1981,0.059575,1.482793,2.377892,0.817165,0.767682,1.847150,0.646123,0.115155,0.259530
06.10.1981,0.059137,1.444576,2.406285,0.807844,0.772234,1.823827,0.658181,0.113715,0.259530
07.10.1981,0.062641,1.482793,2.406285,0.838914,0.802578,1.837820,0.678278,0.113715,0.268453
08.10.1981,0.064831,1.612727,2.413383,0.869986,0.799543,1.898460,0.687322,0.115155,0.274403
09.10.1981,0.065269,1.582155,2.377892,0.851343,0.791957,1.945105,0.691341,0.107957,0.271428
12.10.1981,0.067460,1.559225,2.399187,0.851343,0.796508,1.954435,0.688327,0.113715,0.271428
13.10.1981,0.067460,1.528652,2.363695,0.845128,0.802578,1.921783,0.688327,0.125231,0.271428
14.10.1981,0.063517,1.505722,2.384991,0.829593,0.776786,1.898460,0.676268,0.129549,0.271428
15.10.1981,0.064831,1.566869,2.384991,0.851343,0.788923,1.903124,0.682298,0.129549,0.268453
16.10.1981,0.063955,1.597441,2.392087,0.845128,0.794992,1.921783,0.660191,0.130988,0.265479
19.10.1981,0.065269,1.643300,2.399187,0.869986,0.823817,1.926447,0.665215,0.135307,0.265479
20.10.1981,0.068774,1.628014,2.448874,0.894842,0.832920,1.926447,0.664210,0.138186,0.268453
21.10.1981,0.068774,1.612727,2.420481,0.869986,0.819266,1.935775,0.669235,0.141064,0.271428
22.10.1981,0.068336,1.628014,2.420481,0.910378,0.808646,1.884466,0.669235,0.139625,0.265479
23.10.1981,0.066583,1.589799,2.399187,0.882413,0.799543,1.851815,0.664210,0.138186,0.265479
26.10.1981,0.066583,1.559225,2.349499,0.882413,0.816232,1.828491,0.662200,0.138186,0.268453
27.10.1981,0.067898,1.589799,2.349499,0.888627,0.825369,1.856479,0.663206,0.141064,0.274403
28.10.1981,0.070088,1.597441,2.356598,0.891735,0.820800,1.833156,0.653157,0.151140,0.274403
29.10.1981,0.069212,1.605084,2.356598,0.891735,0.825369,1.805169,0.629040,0.154019,0.271428
30.10.1981,0.070088,1.589799,2.427578,0.904163,0.852779,1.851815,0.642104,0.152580,0.271428
02.11.1981,0.070088,1.589799,2.484365,0.922806,0.886281,1.884466,0.648133,0.148262,0.291506
03.11.1981,0.069212,1.597441,2.448874,0.922806,0.880190,1.875137,0.643108,0.149701,0.294481
04.11.1981,0.067460,1.566869,2.463069,0.913484,0.866485,1.903124,0.629040,0.149701,0.294481
05.11.1981,0.062641,1.596315,2.470169,0.907270,0.825369,1.907789,0.623011,0.149701,0.291506
06.11.1981,0.063079,1.549820,2.470169,0.888627,0.820800,1.917117,0.614972,0.146822,0.288532
09.11.1981,0.063955,1.480078,2.484365,0.882413,0.834506,1.921783,0.627031,0.148262,0.288532
10.11.1981,0.064393,1.472329,2.448874,0.873092,0.839074,1.926447,0.634065,0.149701,0.288532
11.11.1981,0.066145,1.487827,2.413383,0.876199,0.845165,1.921783,0.640094,0.151140,0.288532
12.11.1981,0.068336,1.487827,2.455972,0.876199,0.842120,1.931112,0.634065,0.156899,0.291506
13.11.1981,0.063517,1.425835,2.427578,0.869986,0.816231,1.917117,0.643108,0.155459,0.284909
16.11.1981,0.062641,1.410336,2.384991,0.853601,0.802526,1.898183,0.637079,0.152580,0.278910
17.11.1981,0.063955,1.418086,2.406285,0.881741,0.807094,1.912384,0.647128,0.151140,0.281909
18.11.1981,0.066145,1.425835,2.342401,0.881741,0.799480,1.888715,0.645118,0.149701,0.281909
19.11.1981,0.066145,1.402586,2.370794,0.866108,0.814709,1.940786,0.638084,0.151861,0.284909
20.11.1981,0.066583,1.410336,2.384991,0.875488,0.822323,1.997591,0.647128,0.152580,0.293906
23.11.1981,0.063517,1.410336,2.377892,0.894248,0.813186,1.992856,0.645118,0.152580,0.296905
24.11.1981,0.063079,1.425835,2.420481,0.913009,0.823846,2.007056,0.658181,0.155459,0.302153
25.11.1981,0.064393,1.418086,2.491463,0.916137,0.822323,2.035458,0.670240,0.156899,0.299154
27.11.1981,0.066145,1.394838,2.512758,0.919263,0.829938,2.025991,0.693351,0.158338,0.305152
30.11.1981,0.065269,1.418086,2.555347,0.944277,0.822323,2.054393,0.688327,0.159777,0.311150
01.12.1981,0.065269,1.410336,2.526954,0.934897,0.813186,2.054393,0.687922,0.164095,0.308151
02.12.1981,0.065707,1.425835,2.512758,0.909883,0.788821,2.035458,0.680829,0.164095,0.302153
03.12.1981,0.064831,1.425835,2.526954,0.906755,0.790344,2.030725,0.676777,0.161216,0.305152
04.12.1981,0.066583,1.464580,2.541151,0.909883,0.804049,2.059127,0.687922,0.161216,0.302153
07.12.1981,0.067021,1.472329,2.526954,0.909883,0.791866,2.049660,0.685895,0.161216,0.305152
